Stop_ID,FIPS,mix_x,max_x,min_y,max_y
1_80890,530330306003006,-122.224109,-122.222915,47.307576,47.308439
1_73010,530330242002025,-122.233276,-122.227871,47.631953,47.635687
1_69990,530330221013006,-122.250599,-122.247171,47.737942,47.740768
1_75260,530330006005000,-122.324209,-122.323566,47.719305,47.723123
1_12740,530330088002002,-122.296256,-122.294909,47.607992,47.609005
1_81794,530330323181001,-122.062521,-122.013649,47.638461,47.654104
1_98797,530330072001068,-122.343496,-122.341335,47.613165,47.614599
1_81790,530330323181008,-122.05578,-122.054045,47.642091,47.64352
1_81791,530330323132019,-122.107247,-122.100113,47.66752,47.671729
1_81692,530330321031049,-122.038131,-122.036369,47.533771,47.537453
1_73020,530330242001000,-122.238717,-122.227869,47.621029,47.631999
1_38240,530330021003006,-122.305695,-122.302754,47.693001,47.695749
1_98780,530330002004001,-122.31275,-122.310027,47.732096,47.73395
1_81680,530330322071001,-122.040134,-122.035455,47.587474,47.588269
1_81681,530330322143000,-122.035514,-122.008679,47.595191,47.601784
1_7160,530330028004000,-122.347217,-122.34452,47.689834,47.690569
1_81684,530330322071003,-122.040994,-122.035548,47.580971,47.584171
1_81685,530330322032000,-122.049051,-122.035478,47.601784,47.605539
1_73030,530330242001008,-122.228036,-122.221791,47.619222,47.621049
1_81687,530330322141018,-122.035514,-122.030147,47.601736,47.608395
1_38235,530330020001023,-122.309532,-122.30685,47.690311,47.691234
1_38230,530330020001006,-122.30684,-122.304853,47.695749,47.698483
1_98750,530330323092021,-122.124485,-122.123337,47.675736,47.67667
1_73049,530330238042001,-122.2017,-122.198931,47.615569,47.617425
1_73048,530330240004025,-122.211135,-122.209672,47.615012,47.617435
1_73042,530330240004011,-122.217852,-122.215577,47.615919,47.617423
1_73040,530330240004006,-122.221791,-122.217848,47.615438,47.619222
1_73047,530330237003026,-122.1886,-122.185625,47.621875,47.631732
1_73044,530330240004019,-122.215577,-122.213774,47.615842,47.617428
1_38260,530330021003004,-122.304173,-122.302033,47.691177,47.69301
1_23000,530330115003009,-122.379303,-122.376618,47.533361,47.534176
1_73059,530330228032008,-122.132364,-122.128292,47.646046,47.649742
1_73051,530330237003026,-122.1886,-122.185625,47.621875,47.631732
1_73054,530330237003028,-122.185681,-122.182594,47.622155,47.631878
1_7180,530330028001000,-122.347217,-122.344501,47.68622,47.68694
1_73056,530330237003028,-122.185681,-122.182594,47.622155,47.631878
1_73055,530330237003041,-122.185681,-122.182669,47.617282,47.622765
1_38250,530330021003006,-122.305695,-122.302754,47.693001,47.695749
1_23010,530330115003017,-122.379319,-122.376635,47.531175,47.532004
1_61410,530330303053020,-122.386432,-122.377975,47.31348,47.316362
1_38200,530330011001021,-122.302949,-122.301614,47.704192,47.704815
1_23020,530330115003021,-122.379325,-122.37664,47.529734,47.53053
1_73077,530330228032010,-122.124335,-122.114278,47.646056,47.651576
1_73079,530330228032013,-122.127887,-122.124306,47.646056,47.647393
1_61400,530330303053020,-122.386432,-122.377975,47.31348,47.316362
1_23030,530330115002002,-122.378383,-122.376638,47.526098,47.528324
1_73086,530330249031003,-122.129628,-122.126747,47.561986,47.563256
1_73084,530330249022014,-122.135605,-122.129868,47.559852,47.563153
1_61430,530330303061003,-122.392201,-122.386538,47.300663,47.307768
1_61431,530539400053008,-122.376845,-122.373133,47.282721,47.286423
1_73088,530330249031001,-122.125503,-122.122443,47.562081,47.563228
1_73089,530330228033003,-122.128989,-122.116141,47.635194,47.646066
1_61437,530330303061016,-122.383539,-122.382158,47.296468,47.297348
1_61433,530539400053009,-122.376264,-122.373261,47.286403,47.287146
1_61435,530330303061013,-122.388734,-122.382404,47.297305,47.300677
1_23040,530330115002010,-122.377945,-122.376638,47.52465,47.526114
1_38220,530330020001000,-122.306867,-122.303319,47.698468,47.700277
1_61429,530539400053007,-122.382232,-122.376842,47.285503,47.286438
1_73082,530330249022016,-122.139788,-122.134252,47.559828,47.563143
1_73080,530330234013013,-122.142045,-122.141164,47.580612,47.581302
1_73095,530330226053011,-122.138971,-122.136637,47.674914,47.675628
1_61420,530330303053013,-122.39154,-122.390418,47.315201,47.315908
1_61427,530539400053010,-122.37635,-122.371317,47.286403,47.291608
1_61428,530539400053006,-122.382238,-122.380475,47.286438,47.288092
1_61425,530539400053016,-122.371317,-122.368673,47.284519,47.286414
1_61426,530330303061003,-122.392201,-122.386538,47.300663,47.307768
1_61423,530539400051002,-122.367342,-122.366018,47.282721,47.284602
1_61424,530330303062016,-122.39294,-122.389319,47.308722,47.311607
1_61421,530539400053023,-122.368652,-122.367239,47.282716,47.284593
1_61422,530330303062012,-122.40861,-122.391685,47.310131,47.315317
1_23050,530330115002019,-122.378046,-122.37664,47.522859,47.524664
1_12690,530330078003020,-122.290399,-122.289308,47.611625,47.612896
1_73092,530330228033000,-122.119081,-122.114232,47.641779,47.64608
1_37110,530330096004011,-122.387661,-122.386278,47.586766,47.588066
1_68360,530330230003009,-122.132358,-122.127695,47.62816,47.631601
1_23060,530330115002019,-122.378046,-122.37664,47.522859,47.524664
1_61456,530539400082010,-122.387554,-122.382213,47.289711,47.291807
1_35326,530330019001005,-122.327422,-122.327138,47.701353,47.703169
1_61454,530539400053000,-122.382227,-122.375923,47.286415,47.295336
1_77900,530330205001005,-122.31347,-122.307109,47.757456,47.761406
1_35322,530330019001005,-122.327422,-122.327138,47.701353,47.703169
1_35324,530330019001005,-122.327422,-122.327138,47.701353,47.703169
1_61453,530539400053006,-122.382238,-122.380475,47.286438,47.288092
1_62980,530330246013017,-122.23237,-122.230582,47.549703,47.550946
1_61450,530330303123009,-122.380748,-122.379013,47.294229,47.295446
1_51940,530330113004010,-122.348032,-122.346748,47.526469,47.528307
1_35331,530330011001012,-122.306261,-122.304375,47.708466,47.710297
1_37100,530330096004008,-122.387614,-122.386233,47.588044,47.589341
1_68352,530330237003028,-122.185681,-122.182594,47.622155,47.631878
1_68353,530330237003042,-122.1886,-122.185627,47.617282,47.622765
1_23070,530330116004015,-122.378132,-122.376764,47.519269,47.521077
1_68351,530330237003026,-122.1886,-122.185625,47.621875,47.631732
1_61444,530330303104001,-122.337534,-122.334668,47.282635,47.285
1_35338,530330012001007,-122.313795,-122.312432,47.708527,47.710355
1_77910,530330205001006,-122.313463,-122.310158,47.758708,47.762421
1_61443,530330303104000,-122.345245,-122.334624,47.281763,47.293944
1_68355,530330237003019,-122.186953,-122.185623,47.632117,47.633408
1_61446,530330303101015,-122.354905,-122.350971,47.2826,47.286319
1_35336,530330011001009,-122.30999,-122.308106,47.708486,47.709724
1_68354,530330237003031,-122.185633,-122.1844,47.632047,47.633085
1_61445,530330303102004,-122.349333,-122.3443,47.281959,47.284536
1_61448,530330303101013,-122.361154,-122.357693,47.282637,47.285038
1_35334,530330011002000,-122.308106,-122.306214,47.706639,47.708486
1_61447,530330303101010,-122.358504,-122.355365,47.282604,47.287177
1_35332,530330011002002,-122.312432,-122.309951,47.706674,47.708527
1_35333,530330011001016,-122.304375,-122.301809,47.704811,47.709097
1_62970,530330246013005,-122.233088,-122.227005,47.553533,47.558692
1_61442,530330303132024,-122.334862,-122.321823,47.289868,47.300695
1_61441,530330303132032,-122.326733,-122.322962,47.28986,47.292278
1_23080,530330116004016,-122.378188,-122.376791,47.517486,47.519282
1_37130,530330096004018,-122.387711,-122.386323,47.585369,47.586788
1_33200,530330105005006,-122.393568,-122.392161,47.559341,47.56116
1_61478,530539400051010,-122.36477,-122.363356,47.28276,47.283749
1_51920,530330113005010,-122.348055,-122.346769,47.530126,47.531934
1_77920,530330205001001,-122.31394,-122.31112,47.761902,47.765905
1_61473,530330303124001,-122.376837,-122.372658,47.297108,47.300777
1_61470,530330303124002,-122.37684,-122.373266,47.296105,47.297109
1_37120,530330096004018,-122.387711,-122.386323,47.585369,47.586788
1_68372,530330230003003,-122.129915,-122.121649,47.625238,47.631535
1_68370,530330230003009,-122.132358,-122.127695,47.62816,47.631601
1_35350,530330006006002,-122.318135,-122.316117,47.717623,47.719582
1_7100,530330013003005,-122.347346,-122.344642,47.700523,47.701436
1_77939,530330204013009,-122.314605,-122.312446,47.766481,47.768347
1_61466,530330303042005,-122.334674,-122.317866,47.282585,47.289883
1_61465,530330303042005,-122.334674,-122.317866,47.282585,47.289883
1_33210,530330105005013,-122.389547,-122.388133,47.559334,47.561141
1_61468,530539400082015,-122.385545,-122.38223,47.286438,47.288533
1_74104,530330219041032,-122.166013,-122.160355,47.711816,47.713986
1_61467,530330303132030,-122.322965,-122.315712,47.289802,47.293906
1_74105,530330219041010,-122.164164,-122.16093,47.722787,47.724832
1_61462,530330303041005,-122.352901,-122.35172,47.279063,47.282623
1_74102,530330219041036,-122.164298,-122.162148,47.716051,47.71864
1_74103,530330219031027,-122.169917,-122.165474,47.712195,47.713655
1_62990,530330246013014,-122.235502,-122.231048,47.545744,47.549317
1_61464,530330303042005,-122.334674,-122.317866,47.282585,47.289883
1_51930,530330113005011,-122.348044,-122.346757,47.528297,47.530135
1_74100,530330219041011,-122.164261,-122.158615,47.718534,47.722803
1_77930,530330205001001,-122.31394,-122.31112,47.761902,47.765905
1_61463,530330303041000,-122.345903,-122.342623,47.277677,47.281959
1_74101,530330219031000,-122.169406,-122.164255,47.715354,47.718648
1_61460,530330303123010,-122.379017,-122.376853,47.293493,47.295381
1_37150,530330096002011,-122.386548,-122.385104,47.581184,47.582994
1_82785,530330247011006,-122.179391,-122.174089,47.56623,47.576958
1_61493,530539400051008,-122.36476,-122.362083,47.281793,47.282781
1_61490,530330303111004,-122.376702,-122.373999,47.303287,47.307558
1_82789,530330250012018,-122.168526,-122.162406,47.526966,47.535443
1_77940,530330204013002,-122.31616,-122.31394,47.765905,47.770205
1_82787,530330236012034,-122.187947,-122.183619,47.603557,47.610011
1_82788,530330250011007,-122.16704,-122.162211,47.523253,47.527769
1_62940,530330246013000,-122.227447,-122.224707,47.555117,47.560141
1_33221,530330105001013,-122.377507,-122.376218,47.55927,47.561069
1_33220,530330105001017,-122.381532,-122.380065,47.559231,47.561118
1_82780,530330247011029,-122.190005,-122.188209,47.556175,47.557457
1_68393,530330228033037,-122.132327,-122.130594,47.638152,47.642524
1_68391,530330228031001,-122.13466,-122.132433,47.651646,47.654209
1_68390,530330230003010,-122.137275,-122.132352,47.6278,47.631601
1_68397,530330228033034,-122.127391,-122.125298,47.642257,47.64493
1_68395,530330228033005,-122.130604,-122.125222,47.639623,47.642745
1_68394,530330228033013,-122.142922,-122.134616,47.637904,47.646017
1_37140,530330096002013,-122.387785,-122.386425,47.582994,47.58402
1_82772,530330204025005,-122.310003,-122.308226,47.770753,47.774391
1_61480,530330303111008,-122.376824,-122.374123,47.299185,47.303711
1_82775,530330204025004,-122.308284,-122.302806,47.770117,47.773842
1_82776,530330204022000,-122.30414,-122.296354,47.765721,47.770117
1_77950,530330204011021,-122.313463,-122.311524,47.770154,47.772221
1_82777,530330204022007,-122.294574,-122.291874,47.762728,47.764541
1_82778,530330204022000,-122.30414,-122.296354,47.765721,47.770117
1_62930,530330245003023,-122.228324,-122.226824,47.560097,47.560855
1_68398,530330228033008,-122.134185,-122.132285,47.643838,47.646046
1_7120,530330018003001,-122.347304,-122.344592,47.696358,47.697815
1_82770,530330204011001,-122.313735,-122.310944,47.773561,47.777332
1_35380,530330007003004,-122.31268,-122.311271,47.717588,47.719436
1_37170,530330096002000,-122.386373,-122.384947,47.585347,47.58673
1_62960,530330246013007,-122.229301,-122.227325,47.554952,47.556415
1_77960,530330204011001,-122.313735,-122.310944,47.773561,47.777332
1_51960,530330113003000,-122.348012,-122.346729,47.522808,47.524651
1_37160,530330096002005,-122.386481,-122.385046,47.582992,47.583999
1_82798,530330250052010,-122.164063,-122.160411,47.534196,47.536352
1_51972,530330113002004,-122.346719,-122.345426,47.517302,47.520975
1_7140,530330018002004,-122.347246,-122.344558,47.693459,47.694192
1_82794,530330250012018,-122.168526,-122.162406,47.526966,47.535443
1_82795,530330250051016,-122.163011,-122.158333,47.5255,47.533113
1_82796,530330250051023,-122.164274,-122.158988,47.520467,47.528765
1_77970,530330204011001,-122.313735,-122.310944,47.773561,47.777332
1_82797,530330250052011,-122.164063,-122.159909,47.531733,47.535079
1_82790,530330238011002,-122.19082,-122.187472,47.604568,47.610054
1_82791,530330250011019,-122.162566,-122.159046,47.517862,47.52371
1_82792,530330250012018,-122.168526,-122.162406,47.526966,47.535443
1_82793,530330250051023,-122.164274,-122.158988,47.520467,47.528765
1_62950,530330246013000,-122.227447,-122.224707,47.555117,47.560141
1_51970,530330113003000,-122.348012,-122.346729,47.522808,47.524651
1_85868,530330294052006,-122.178218,-122.176054,47.408622,47.411938
1_85869,530330294052006,-122.178218,-122.176054,47.408622,47.411938
1_85866,530330294052000,-122.18089,-122.176026,47.410319,47.415834
1_85860,530330294052000,-122.18089,-122.176026,47.410319,47.415834
1_85862,530330294052000,-122.18089,-122.176026,47.410319,47.415834
1_85861,530330294052000,-122.18089,-122.176026,47.410319,47.415834
1_85879,530330294054007,-122.17606,-122.174315,47.4027,47.404625
1_85878,530330295022008,-122.186779,-122.183289,47.368952,47.372444
1_85876,530330294054006,-122.176079,-122.174315,47.404624,47.405383
1_85873,530330294054004,-122.178225,-122.176032,47.405342,47.407209
1_85838,530330293062009,-122.181308,-122.179305,47.41583,47.419499
1_85842,530330293052001,-122.202403,-122.197042,47.415842,47.419487
1_85841,530330293061005,-122.197059,-122.186692,47.415833,47.423103
1_85844,530330293052003,-122.207498,-122.200207,47.415867,47.4195
1_85843,530330295041000,-122.202303,-122.186784,47.383303,47.386957
1_85846,530330293052003,-122.207498,-122.200207,47.415867,47.4195
1_85845,530330295034000,-122.190748,-122.186774,47.36812,47.372489
1_85848,530330293052005,-122.212724,-122.20941,47.415569,47.417262
1_85847,530330295043000,-122.194752,-122.186766,47.37247,47.379691
1_85840,530330293061005,-122.197059,-122.186692,47.415833,47.423103
1_85855,530330292061047,-122.233535,-122.228019,47.395251,47.401072
1_85854,530330294031000,-122.204304,-122.197042,47.412267,47.415897
1_85853,530330292061164,-122.235257,-122.227999,47.402589,47.407125
1_85852,530330294031002,-122.207507,-122.205874,47.412266,47.415879
1_85859,530330294082005,-122.190946,-122.186771,47.393421,47.397739
1_85858,530330294052002,-122.186754,-122.18446,47.414762,47.415833
1_85857,530330294033000,-122.197075,-122.186753,47.412199,47.415838
1_85856,530330294033004,-122.197072,-122.194173,47.41267,47.415842
1_85851,530330292061043,-122.228026,-122.220533,47.402607,47.412092
1_85850,530330292043000,-122.215185,-122.207498,47.411387,47.415879
1_85816,530330294062020,-122.186774,-122.181272,47.398171,47.400915
1_68770,530330232021003,-122.132424,-122.124856,47.616982,47.624268
1_85819,530330294062011,-122.18678,-122.181379,47.401304,47.402723
1_85818,530330294062011,-122.18678,-122.181379,47.401304,47.402723
1_77890,530330205002001,-122.31348,-122.307723,47.755716,47.757532
1_85823,530330294062008,-122.176049,-122.171204,47.401344,47.402809
1_85825,530330294055002,-122.17607,-122.17061,47.403822,47.408631
1_85821,530330294062009,-122.181945,-122.176049,47.401334,47.402807
1_68782,530330232021002,-122.132392,-122.127574,47.624226,47.6278
1_80501,530330226031000,-122.16724,-122.164409,47.704132,47.7076
1_85829,530330294052007,-122.176853,-122.174158,47.408623,47.415074
1_68780,530330232021003,-122.132424,-122.124856,47.616982,47.624268
1_85827,530330294055002,-122.17607,-122.17061,47.403822,47.408631
1_13950,530330080022000,-122.349608,-122.347836,47.613478,47.614694
1_77880,530330205002009,-122.313356,-122.309119,47.752052,47.753079
1_77882,530330205002004,-122.31348,-122.305017,47.75395,47.75574
1_68786,530330228033043,-122.137695,-122.132349,47.631546,47.635177
1_85837,530330293062010,-122.180193,-122.175972,47.415831,47.419792
1_68784,530330228033038,-122.132349,-122.12683,47.635103,47.639624
1_85834,530330294052007,-122.176853,-122.174158,47.408623,47.415074
1_85832,530330294052007,-122.176853,-122.174158,47.408623,47.415074
1_85833,530330295041000,-122.202303,-122.186784,47.383303,47.386957
1_68788,530330229011012,-122.132354,-122.126907,47.631499,47.635148
